t,S_obs,E_obs,I_obs,R_obs,S_true,E_true,I_true,R_true
0.0,0.9849102042856355,0.0031785106334858886,0.00438909477645452,-0.033062834318650626,0.99,0.01,0.0,0.0
0.001,0.9701253274192262,-0.00833747112775666,-0.00047160823624969184,0.08016031717592247,0.9899999465827112,0.009982069575523432,1.797844607951344e-05,5.395685864230173e-09
0.002,1.0463154556371665,0.008302024601003303,0.013014431497626678,-0.013046038436066394,0.9899997865010962,0.009964277965126701,3.591396822898738e-05,2.1565548131986657e-08
0.003,1.0074692833613708,0.008124431961999592,-0.00828520879648072,0.039981437593838716,0.9899995200093442,0.009946624665218257,5.380684152116694e-05,4.848391635775989e-08
0.004,1.0642411313824875,0.0035517721018317374,-0.019427167431120777,-0.07199899751841707,0.9899991473600607,0.009929109174685197,7.165733997059007e-05,8.612528348522896e-08
0.005,0.9331393574203973,-0.007554564002458023,-0.021189227080815286,0.03990929470593517,0.9899986688042672,0.009911730994893276,8.946573653358768e-05,1.3446430584726165e-07
0.006,1.0051779569739105,0.02053246928603125,-0.024015003659586844,-0.07714573733494036,0.9899980845914016,0.009894489629686894,0.00010723230310828347,1.9347580316591433e-07
0.007,1.0167161828218914,-0.012217681876222972,0.018212687698953987,0.0583229844255291,0.9899973949694396,0.00987738458517906,0.00012495731063528462,2.631347460159331e-07
0.008,0.9728520215989034,0.00874581798839722,0.00011925822348416278,-0.022858953620591704,0.9899966001858634,0.009860415368083408,0.00014264102989681638,3.434161563042681e-07
0.009000000000000001,1.032797867681355,-0.022978591310777362,0.023451310891427175,-0.07657617490574957,0.989995700485248,0.009843581489873793,0.00016028372952274259,4.3429535551542887e-07
0.01,1.0536027647793444,-0.013967400645748057,0.0030345574059089378,-0.10349584474725315,0.9899946961102541,0.009826882465069856,0.0001778856768137024,5.357478622798266e-07
0.011,0.934203781967685,0.019645840370101586,0.036654360512014116,-0.09302861822873401,0.9899935873020705,0.009810317810476915,0.00019544713810562032,6.477493469964117e-07
0.012,0.9516749279072458,0.028606013384768966,-0.0047172359316569185,0.06179917996398216,0.9899923743004125,0.009793887045185962,0.00021296837876970626,7.702756318326739e-07
0.013000000000000001,1.0578965792938524,-0.0008504209531049085,-0.006369271679302061,0.09023878480480696,0.9899910573435232,0.009777589690573662,0.00023044966321245525,9.033026907246414e-07
0.014,1.0312493875373958,0.003099464695397753,0.011000077874820864,0.015200746269631719,0.9899896366681726,0.009761425270302356,0.00024789125487564774,1.0468066493768815e-06
0.015,1.0780440769919497,-0.0027636510992076983,-0.010026785529466183,-0.03177916414317926,0.9899881125096583,0.009745393310320056,0.0002652934162363495,1.200763785262501e-06
0.016,0.8943042250394084,-0.006808837820360429,-0.007581419408011284,-0.0606701092141208,0.989986485101805,0.009729493338860454,0.0002826564088069116,1.365150527623146e-06
0.017,0.9474852652565391,0.02588710255444064,-0.015120428402002315,-0.04574969205655911,0.9899847546769647,0.00971372488644291,0.00029998049313497056,1.5399434574690003e-06
0.018000000000000002,1.0121510961009184,0.021087357705298966,0.03213874737025894,-0.012376726872701466,0.9899829214660165,0.009698087485872465,0.00031726592880344784,1.7251193075787878e-06
0.019,0.969123930647607,0.024392461332074,-0.023445515531067752,0.002357258462889766,0.9899809856983671,0.009682580672239828,0.0003345129744305506,1.9206549624997714e-06
0.02,0.9550106321387379,0.03700063124896249,-0.016455077258534137,-0.021723707219042068,0.9899789476019504,0.009667203982921384,0.0003517218876697712,2.126527458547753e-06
0.021,0.9322963926711945,0.0188339118087581,-0.02854647658992047,-0.030865999248935228,0.9899768074032271,0.009651956957579194,0.0003688929252098872,2.342713983807074e-06
0.022,0.9493990503336394,0.019030393922230437,0.04106544337854473,0.0356147589235104,0.989974565327186,0.009636839138160996,0.0003860263427749616,2.5691918781306128e-06
0.023,1.001531247241242,0.019276438227727573,0.02254162928461396,0.01214021486179803,0.9899722215973423,0.009621850068900192,0.00040312239512434276,2.80593863313979e-06
0.024,0.903540433820083,0.004948882957276844,-0.008770840821710646,0.02322906970700177,0.9899697764357392,0.009606989296315871,0.00042018133605266415,3.052931892224562e-06
0.025,0.9387920464620337,0.006357398901849869,0.020475862054925017,-0.0156280751441266,0.9899672300629468,0.009592256369212787,0.00043720341838984463,3.310149450543428e-06
0.026000000000000002,1.0090923165031533,0.008716403909233865,0.011907929183266976,0.034591094355482674,0.9899645826980625,0.009577650838681373,0.0004541888940010886,3.577569255023422e-06
0.027,1.0612725390331372,0.02362762579446137,-0.0189764756254093,-0.041642904694584267,0.989961834558711,0.009563172258097732,0.00047113801378688544,3.855169404360119e-06
0.028,1.0404076239351205,0.005407118640085829,-0.009553317204386255,-0.11338566387323858,0.9899589858610444,0.009548820183123648,0.0004880510276830101,4.1429281490176345e-06
0.029,0.9717552539720294,0.031432262818516535,0.03792469390908252,0.07836467200917041,0.9899560368197416,0.009534594171706575,0.0005049281846605226,4.44082389122862e-06
0.03,0.9770684998343179,-0.003690571962136258,0.002297026901268501,-0.06107371109703656,0.9899529876480097,0.00952049378407964,0.0005217697327257686,4.748835184994272e-06
0.031,1.018188600844724,0.03556230374442587,-0.0024756588052173775,0.05928397465524516,0.9899498385575819,0.009506518582761645,0.0005385759189203787,5.066940736084317e-06
0.032,0.9253096259022815,-0.005115741703139588,0.029153690296698793,0.04577597289382705,0.9899465897587196,0.009492668132557069,0.0005553469893212692,5.395119402037028e-06
0.033,1.0225720370529108,0.015410345704200693,-0.029720789184254158,0.08001698403366252,0.9899432414603861,0.00947894200024716,0.0005720831891929757,5.7333501737555775e-06
0.034,1.0546751056124526,0.005297657634409388,-0.011006214186957191,0.022774712695214354,0.9899397938706636,0.009465339753844655,0.0005887847633610071,6.081612130827769e-06
0.035,0.9741202314294579,0.023134432871843177,0.014598707305127016,-0.014048805574365265,0.9899362471951937,0.009451860965342961,0.0006054519548582174,6.4398846051595335e-06
0.036000000000000004,0.9992608681176719,0.015816096738058102,-0.012875699210299263,0.0036876559357421064,0.9899326016381245,0.009438505209059981,0.0006220850057330159,6.808147082668512e-06
0.037,1.0311525867117244,0.007225673361443381,0.0280728318902154,0.030708982262289086,0.9899288574022649,0.009425272061364424,0.0006386841571837612,7.186379187004358e-06
0.038,0.9572716537287151,-0.0009732960464981632,0.013937462294590777,-0.009024714583560635,0.989925014689086,0.009412161100675817,0.0006552496495587614,7.5745606795487465e-06
0.039,1.0407624538278846,0.004371751894077839,0.017268520940813298,0.0805474037398779,0.9899210736987198,0.009399171907464492,0.0006717817223562736,7.97267145941536e-06
0.04,1.006818583777734,0.018705179951431027,-0.026739401562057438,-0.01828869761136454,0.9899170346299605,0.009386304064251595,0.0006882806142245045,8.380691563449896e-06
0.041,1.0620958194522938,0.012128560075647877,-0.0037337665758406776,0.011011309889122948,0.9899128976802631,0.009373557155609086,0.0007047465629616096,8.798601166230067e-06
0.042,0.8975443975190206,0.03241711304642503,-0.01914488651525568,-0.003973022420287165,0.9899086630457445,0.00936093076815973,0.0007211798055156946,9.226380580065603e-06
0.043000000000000003,0.9747804735476597,-0.007379852427320628,0.01659424941995713,0.11462071407666935,0.9899043309211831,0.00934842449057711,0.0007375805779848136,9.664010254998246e-06
0.044,0.9322175469845524,-0.010774447722338105,-0.03491916779546335,-0.009604950925940312,0.9898999015000187,0.009336037913585615,0.0007539491156169703,1.0111470778801747e-05
0.045,0.9957223520008708,0.026965510681099644,-0.02491755456745971,-0.046771318633789374,0.9898953749743525,0.00932377062996045,0.0007702856528101184,1.0568742876981885e-05
0.046,0.9776056269968688,0.006672976607166237,0.0009494247112783322,0.08377052959603569,0.9898907515349475,0.009311622234527627,0.0007865904231121597,1.1035807412776443e-05
0.047,1.0192138403135762,-0.014715065971797125,-0.006113435094891867,0.03682517812304488,0.989886031371228,0.009299592324163972,0.0008028636592209462,1.1512645387155216e-05
0.048,0.9846018815545823,0.0024660092973487124,-0.02127707270763102,0.01632156469270035,0.9898812146712799,0.009287680497797123,0.000819105592984279,1.1999237938820022e-05
0.049,0.9306200712932936,0.004084549941918579,-0.007048347422259861,-0.03885808985019973,0.9898763016218505,0.009275886356405525,0.0008353164553999083,1.2495566344204687e-05
0.05,0.9916302122274603,-0.005595507343322927,0.00451855514744414,-0.021440483734221236,0.9898712924083486,0.009264209503018438,0.0008514964766155339,1.3001612017475056e-05
0.051000000000000004,0.9839121425734723,0.010997970317068291,-0.0376399811039821,0.01903597097879984,0.9898661872148448,0.009252649542715935,0.0008676458859288048,1.3517356510528983e-05
0.052000000000000005,0.8857164983712432,0.007219298228644073,-0.005983570251405338,0.021594332341905473,0.9898609862240708,0.009241206082628895,0.0008837649117873192,1.4042781512996341e-05
0.053,1.014841531037498,0.006980689161369917,0.02470569923730707,-0.03377378613209003,0.9898556896174202,0.009229878731939013,0.0008998537817886248,1.4577868852239012e-05
0.054,0.9817745040731823,0.0317638668734107,0.03670813072150876,0.023775953611832698,0.9898502975749477,0.009218667101878792,0.0009159127226802184,1.5122600493350904e-05
0.055,1.0266471249259352,0.008172202592708528,0.01813662080494141,-0.06581505832383064,0.9898448102753699,0.00920757080573155,0.0009319419603595464,1.5676958539157926e-05
0.056,0.9548553366883524,0.015707919311044927,-0.011584804248915122,-0.06169671652958217,0.9898392278960645,0.009196589458831412,0.0009479417198740043,1.624092523021801e-05
0.057,1.0276880155390913,0.019174383768249016,-0.015886234761175153,0.029674638053561273,0.989833550613071,0.009185722678563315,0.0009639122254209366,1.6814482944821092e-05
0.058,1.0494254709960609,0.012857860482638234,-0.007043840688603904,0.017100475330417704,0.9898277786010904,0.009174970084363014,0.000979853700347638,1.739761419898914e-05
0.059000000000000004,0.8834894700313878,0.012050247999644537,0.007765047516322355,-0.014231407839759515,0.9898219120338007,0.009164331297157696,0.0009957663674281378,1.7990301613643043e-05
0.06,1.0486252521131934,0.02298568767501907,-0.01233882698305704,-0.008484251746265319,0.9898159510838637,0.009153805939341921,0.0010116504488814721,1.8592527913056207e-05
0.061,0.9957653429601557,0.005762531465675402,-0.0026554842258459865,0.03835144742228288,0.9898098959217002,0.009143393636952605,0.001027506165294771,1.920427605248071e-05
0.062,0.9990215367707647,0.014844226390770274,-0.010092241508511665,-0.034470064812800974,0.9898037467164639,0.00913309401795274,0.0010433337364660292,1.9825529117511857e-05
0.063,0.9760566429396303,0.01906057330691493,0.052631445963848125,0.022222469208892547,0.9897975036360902,0.009122906712143554,0.0010591333814474074,2.0456270318935363e-05
0.064,1.0661925886888282,0.012438050821688815,0.037016766017002996,-0.02944894657218734,0.9897911668472976,0.009112831351164523,0.0010749053185452316,2.1096482992727372e-05
0.065,1.1000694437532257,0.023093126787952546,0.050512498524674175,-0.036399582457694334,0.9897847365155867,0.009102867568493357,0.0010906497653199933,2.174615060005444e-05
0.066,0.9503215697907241,0.01113759970282014,-0.01437426319115021,0.03061744283482625,0.9897782128052405,0.00909301499944601,0.001106366938586349,2.2405256727273527e-05
