t,S_obs,E_obs,I_obs,R_obs,S_true,E_true,I_true,R_true
0.0,0.9412336320269383,-0.012762648568310936,0.010476504641747712,0.10788236131539468,0.99,0.01,0.0,0.0
0.001,0.7602240883590278,0.047828994999396204,0.004954101163243216,0.032132922282938466,0.9899999465827112,0.009982069575523432,1.797844607951344e-05,5.395685864230173e-09
0.002,1.225732706259381,0.04166054517348918,0.03247065238043668,-0.12670898057837393,0.9899997865010962,0.009964277965126701,3.591396822898738e-05,2.1565548131986657e-08
0.003,1.0164091211249737,0.08903666122510773,-0.032150845835509964,0.042573083882634484,0.9899995200093442,0.009946624665218257,5.380684152116694e-05,4.848391635775989e-08
0.004,1.1981284924951772,-0.07717085019322388,0.0003334147541287966,-0.12499481011110343,0.9899991473600607,0.009929109174685197,7.165733997059007e-05,8.612528348522896e-08
0.005,1.0269342360706428,-0.024318884140859687,0.026598414312402608,-0.1573079834783725,0.9899986688042672,0.009911730994893276,8.946573653358768e-05,1.3446430584726165e-07
0.006,1.0108034104625396,0.008457448434752185,0.021106620070998502,0.09213776729620585,0.9899980845914016,0.009894489629686894,0.00010723230310828347,1.9347580316591433e-07
0.007,0.7360178724194888,0.06616528837795274,-0.057849813969153445,0.07333076852553702,0.9899973949694396,0.00987738458517906,0.00012495731063528462,2.631347460159331e-07
0.008,0.9364300156741311,0.061832456096432925,-0.07407209237823101,0.03266228323823096,0.9899966001858634,0.009860415368083408,0.00014264102989681638,3.434161563042681e-07
0.009000000000000001,0.8405231144803039,0.03975703491855943,0.20588611612758775,0.1600355303857798,0.989995700485248,0.009843581489873793,0.00016028372952274259,4.3429535551542887e-07
0.01,1.1029460533416424,-0.023299249722770265,-0.02205169304362041,0.17229064638423366,0.9899946961102541,0.009826882465069856,0.0001778856768137024,5.357478622798266e-07
0.011,1.0247310569819301,-0.013588997287958223,-0.008194959703233484,0.2607995654791637,0.9899935873020705,0.009810317810476915,0.00019544713810562032,6.477493469964117e-07
0.012,0.9716226431243256,0.03959311953289014,-0.17127767421120968,-0.10457615467767993,0.9899923743004125,0.009793887045185962,0.00021296837876970626,7.702756318326739e-07
0.013000000000000001,0.7225760343049297,-0.04726462874673312,-0.046486293948867566,-0.19819881158377067,0.9899910573435232,0.009777589690573662,0.00023044966321245525,9.033026907246414e-07
0.014,1.1150913107057692,0.07241268388014026,0.05926237372027463,0.07241031157491551,0.9899896366681726,0.009761425270302356,0.00024789125487564774,1.0468066493768815e-06
0.015,1.191140407087968,0.009658636441746181,0.06923876218825717,-0.27953210398807754,0.9899881125096583,0.009745393310320056,0.0002652934162363495,1.200763785262501e-06
0.016,1.114120045517772,0.010178037734081748,0.0423248095312514,0.11596022357435423,0.989986485101805,0.009729493338860454,0.0002826564088069116,1.365150527623146e-06
0.017,0.9753292994097521,0.01706651795928754,-0.004867331052421293,-0.06404911033657452,0.9899847546769647,0.00971372488644291,0.00029998049313497056,1.5399434574690003e-06
0.018000000000000002,0.88944227676639,0.06873467130087468,-0.013897410140380833,0.009058900421139436,0.9899829214660165,0.009698087485872465,0.00031726592880344784,1.7251193075787878e-06
0.019,0.9303699372533811,0.006140096584444282,-0.09287753756975733,-0.10201890199756382,0.9899809856983671,0.009682580672239828,0.0003345129744305506,1.9206549624997714e-06
0.02,1.1255314220232,0.0650232320095543,-0.009858832053584753,0.07148404272369041,0.9899789476019504,0.009667203982921384,0.0003517218876697712,2.126527458547753e-06
0.021,0.8900613428200065,-0.018430463338672598,0.16979065717922795,0.10303381388239238,0.9899768074032271,0.009651956957579194,0.0003688929252098872,2.342713983807074e-06
0.022,1.015767716585439,0.03917117261560823,-0.03393899777607034,-0.10949367478333802,0.989974565327186,0.009636839138160996,0.0003860263427749616,2.5691918781306128e-06
0.023,0.7435274057913989,0.04106325997894848,-0.12478335500971686,-0.10155535213647486,0.9899722215973423,0.009621850068900192,0.00040312239512434276,2.80593863313979e-06
0.024,0.8595338581093619,0.002723794643984535,0.057383810915281344,-0.2419506137720546,0.9899697764357392,0.009606989296315871,0.00042018133605266415,3.052931892224562e-06
0.025,1.1581859330240278,-0.015154393433766159,0.022868127055179092,0.22652268471936896,0.9899672300629468,0.009592256369212787,0.00043720341838984463,3.310149450543428e-06
0.026000000000000002,0.8934064309000864,-0.040127364500259895,0.030520110622675314,0.1991932538087624,0.9899645826980625,0.009577650838681373,0.0004541888940010886,3.577569255023422e-06
0.027,1.013702391839958,0.017417437161986113,0.05953598643625372,0.14267887878546964,0.989961834558711,0.009563172258097732,0.00047113801378688544,3.855169404360119e-06
0.028,0.9376280873436628,0.017211461634072545,-0.00780709281650651,0.04949138614477335,0.9899589858610444,0.009548820183123648,0.0004880510276830101,4.1429281490176345e-06
0.029,1.1179699707709458,0.03148158053115693,0.0025906634336367116,-0.17961035108395912,0.9899560368197416,0.009534594171706575,0.0005049281846605226,4.44082389122862e-06
0.03,1.1885958956070914,0.035265602733084635,0.1049329411017694,-0.052051422775425106,0.9899529876480097,0.00952049378407964,0.0005217697327257686,4.748835184994272e-06
0.031,0.9788084684303866,0.03970670901193261,0.011665686293121284,0.012144432749916476,0.9899498385575819,0.009506518582761645,0.0005385759189203787,5.066940736084317e-06
0.032,1.030434844118419,-0.053395932285693226,-0.09475289311094318,0.03363359774386552,0.9899465897587196,0.009492668132557069,0.0005553469893212692,5.395119402037028e-06
0.033,0.9984257295157876,-0.07433507215230509,-0.046179006988340474,-0.2868927263826132,0.9899432414603861,0.00947894200024716,0.0005720831891929757,5.7333501737555775e-06
0.034,0.9211973692390825,-0.005178728087976838,-0.08371274614932749,-0.11917484848785785,0.9899397938706636,0.009465339753844655,0.0005887847633610071,6.081612130827769e-06
0.035,1.184739901344988,-0.06380126067023961,-0.09422478679891676,0.14355748503128363,0.9899362471951937,0.009451860965342961,0.0006054519548582174,6.4398846051595335e-06
0.036000000000000004,0.8468089447958134,0.08747691946807626,0.019277576666491367,-0.1278269534631823,0.9899326016381245,0.009438505209059981,0.0006220850057330159,6.808147082668512e-06
0.037,1.0924025220209388,0.015125424874684015,-0.013821526266575639,0.06112594594304993,0.9899288574022649,0.009425272061364424,0.0006386841571837612,7.186379187004358e-06
0.038,0.8982124800802191,-0.03609815202684051,0.05607133716434431,-0.09707880774842549,0.989925014689086,0.009412161100675817,0.0006552496495587614,7.5745606795487465e-06
0.039,1.0109319961254637,0.08045309122949203,0.08427539377523587,0.19162178485442774,0.9899210736987198,0.009399171907464492,0.0006717817223562736,7.97267145941536e-06
0.04,0.7958788881395849,-0.012232943387526993,0.002368737523863288,-0.14791508836042203,0.9899170346299605,0.009386304064251595,0.0006882806142245045,8.380691563449896e-06
0.041,0.984566407529706,0.0277216436951959,0.021725347214468723,-0.2554833207625983,0.9899128976802631,0.009373557155609086,0.0007047465629616096,8.798601166230067e-06
0.042,1.1939203172575392,-0.03867149673812717,0.06842378912297231,-0.16581826474350103,0.9899086630457445,0.00936093076815973,0.0007211798055156946,9.226380580065603e-06
0.043000000000000003,0.7197928826189658,0.0019177032048195387,-0.014073489289042876,-0.07834309683356,0.9899043309211831,0.00934842449057711,0.0007375805779848136,9.664010254998246e-06
0.044,0.8125883059009031,0.09378230907258527,0.06157300182750707,-0.13017492465217806,0.9898999015000187,0.009336037913585615,0.0007539491156169703,1.0111470778801747e-05
0.045,1.0291561989950735,0.009963665432920118,-0.03772711297513055,-0.17060003561368906,0.9898953749743525,0.00932377062996045,0.0007702856528101184,1.0568742876981885e-05
0.046,0.9851593182760963,-0.011272919562748252,0.06260477022205434,0.15533278180749702,0.9898907515349475,0.009311622234527627,0.0007865904231121597,1.1035807412776443e-05
0.047,0.9913568744782828,-0.0036972499018174294,-0.024640467175268396,-0.14838563577618424,0.989886031371228,0.009299592324163972,0.0008028636592209462,1.1512645387155216e-05
0.048,0.9246719495162488,-0.024212900360300736,-0.09342078064954264,0.17720653363628597,0.9898812146712799,0.009287680497797123,0.000819105592984279,1.1999237938820022e-05
0.049,0.9556064583374317,-0.05164650139162584,-0.12004285913410255,-0.08453540166193964,0.9898763016218505,0.009275886356405525,0.0008353164553999083,1.2495566344204687e-05
0.05,0.8723332300915864,-0.08776985433667601,-0.024238066265618786,0.07283401611928879,0.9898712924083486,0.009264209503018438,0.0008514964766155339,1.3001612017475056e-05
0.051000000000000004,1.0979583745173955,-0.026133985494249508,-0.06809477827626677,0.019007220522749824,0.9898661872148448,0.009252649542715935,0.0008676458859288048,1.3517356510528983e-05
0.052000000000000005,1.038545299339872,-0.017301977033289156,-0.11307773007941854,0.29637960054523366,0.9898609862240708,0.009241206082628895,0.0008837649117873192,1.4042781512996341e-05
0.053,1.1213505550807485,-0.053718320531594914,0.019973898465756913,0.04226310541939797,0.9898556896174202,0.009229878731939013,0.0008998537817886248,1.4577868852239012e-05
0.054,0.9987031549254176,0.043072642543896,-0.012089358141639304,-0.06782606742269799,0.9898502975749477,0.009218667101878792,0.0009159127226802184,1.5122600493350904e-05
