t,S_obs,E_obs,I_obs,R_obs,S_true,E_true,I_true,R_true
0.0,1.0410327107223996,0.00710356503781414,0.013072398597021537,-0.02617933187158729,0.99,0.01,0.0,0.0
0.001,0.9227526735768313,0.002065635056497978,-0.0070213008845569184,0.08755307392471419,0.9899999465827112,0.009982069575523432,1.797844607951344e-05,5.395685864230173e-09
0.002,0.9997547432032377,-0.013841226486611926,-0.01236440616456519,-0.08583127902141728,0.9899997865010962,0.009964277965126701,3.591396822898738e-05,2.1565548131986657e-08
0.003,1.0187904027885977,0.009838712749785039,-0.011983053498848659,0.006849543633890899,0.9899995200093442,0.009946624665218257,5.380684152116694e-05,4.848391635775989e-08
0.004,1.0081427117334003,-0.0035415235214905673,-0.0006528096068113744,-0.005548496139647391,0.9899991473600607,0.009929109174685197,7.165733997059007e-05,8.612528348522896e-08
0.005,1.030743941445555,0.01256958023326903,-0.029331026683218565,0.04111085003702627,0.9899986688042672,0.009911730994893276,8.946573653358768e-05,1.3446430584726165e-07
0.006,0.9094305943597464,0.01660574841781813,0.03553451322688598,-0.08871514983845188,0.9899980845914016,0.009894489629686894,0.00010723230310828347,1.9347580316591433e-07
0.007,1.0507688534677282,0.024825361839686977,0.001221468205474262,0.00461261123197533,0.9899973949694396,0.00987738458517906,0.00012495731063528462,2.631347460159331e-07
0.008,1.0310804574817798,-0.0024495029306983475,-0.0267821169355414,0.008500437166826956,0.9899966001858634,0.009860415368083408,0.00014264102989681638,3.434161563042681e-07
0.009000000000000001,1.056557692713518,0.01840966019421323,-0.022882491978700466,-0.035114944774715696,0.989995700485248,0.009843581489873793,0.00016028372952274259,4.3429535551542887e-07
0.01,1.0567063805541126,-0.013317924915281103,0.020773070779374795,0.010876631829211142,0.9899946961102541,0.009826882465069856,0.0001778856768137024,5.357478622798266e-07
0.011,0.9434978103761714,0.0073584309770589156,0.029019992966621964,-0.09617740073676737,0.9899935873020705,0.009810317810476915,0.00019544713810562032,6.477493469964117e-07
0.012,1.0208728979723427,0.0024886253476871295,0.021877028405639123,-0.038570954689194865,0.9899923743004125,0.009793887045185962,0.00021296837876970626,7.702756318326739e-07
0.013000000000000001,1.0124400384635954,0.0013610946693937143,0.02374970117927358,-0.07114630029206284,0.9899910573435232,0.009777589690573662,0.00023044966321245525,9.033026907246414e-07
0.014,0.983969193902504,0.026275465583874662,-0.004874641444047783,0.01737444922112469,0.9899896366681726,0.009761425270302356,0.00024789125487564774,1.0468066493768815e-06
0.015,0.950038405521458,-0.009773667841277558,0.012217730764588715,0.0786914213567752,0.9899881125096583,0.009745393310320056,0.0002652934162363495,1.200763785262501e-06
0.016,0.9621840418978629,0.04042878099849188,-0.0012078346070387156,-0.10925546206273284,0.989986485101805,0.009729493338860454,0.0002826564088069116,1.365150527623146e-06
0.017,1.103831367298313,0.01808000794949037,0.022049829491618114,0.002655956816025251,0.9899847546769647,0.00971372488644291,0.00029998049313497056,1.5399434574690003e-06
0.018000000000000002,1.0618605389254867,0.006118201674379835,0.025738541180572526,-0.04496051226731091,0.9899829214660165,0.009698087485872465,0.00031726592880344784,1.7251193075787878e-06
0.019,1.0239079427081503,0.008914796672787734,-0.025892784531205058,0.018442187183655815,0.9899809856983671,0.009682580672239828,0.0003345129744305506,1.9206549624997714e-06
0.02,0.9681081964126992,0.0011930613400053958,0.00799080842566973,-0.024771079074743654,0.9899789476019504,0.009667203982921384,0.0003517218876697712,2.126527458547753e-06
0.021,1.051630255460532,0.021873334676026236,0.015954044920109434,-0.022883930190939355,0.9899768074032271,0.009651956957579194,0.0003688929252098872,2.342713983807074e-06
0.022,0.9792849265914472,0.010726979809650554,0.0021371301419506016,-0.003459836794312299,0.989974565327186,0.009636839138160996,0.0003860263427749616,2.5691918781306128e-06
0.023,0.929627683831792,0.014017502887614944,-0.03563193662108544,0.03116148138104573,0.9899722215973423,0.009621850068900192,0.00040312239512434276,2.80593863313979e-06
0.024,0.9265755908625357,0.014536987708191626,-0.005635355056486859,-0.058531629167000256,0.9899697764357392,0.009606989296315871,0.00042018133605266415,3.052931892224562e-06
0.025,0.8774599566532593,0.02559281165377699,0.01876197271233071,-0.02219481257004378,0.9899672300629468,0.009592256369212787,0.00043720341838984463,3.310149450543428e-06
0.026000000000000002,1.0203052912294661,0.014958885161321166,0.029394821954530338,0.0021756354444875223,0.9899645826980625,0.009577650838681373,0.0004541888940010886,3.577569255023422e-06
0.027,0.8870478836429047,0.009077243605650475,0.01679408489681839,-0.0408737577031606,0.989961834558711,0.009563172258097732,0.00047113801378688544,3.855169404360119e-06
0.028,0.9927980882727508,0.010558039127319237,-0.020012524414655085,0.015098929078248818,0.9899589858610444,0.009548820183123648,0.0004880510276830101,4.1429281490176345e-06
0.029,0.8763654861999619,0.02137442879695519,-0.019362759941313326,0.06882856656503455,0.9899560368197416,0.009534594171706575,0.0005049281846605226,4.44082389122862e-06
0.03,0.9634880966387711,0.028248625213685957,0.011912067147164297,0.10588882469573188,0.9899529876480097,0.00952049378407964,0.0005217697327257686,4.748835184994272e-06
0.031,1.0055329981734535,0.042389463053219625,-0.03311342033866596,0.03760348191956871,0.9899498385575819,0.009506518582761645,0.0005385759189203787,5.066940736084317e-06
0.032,1.097675841147828,0.020754569136150376,-0.012171849230902993,-0.013580420864981868,0.9899465897587196,0.009492668132557069,0.0005553469893212692,5.395119402037028e-06
0.033,0.9289247343863868,-0.007724632552807625,0.027663039102349848,0.04685781686372617,0.9899432414603861,0.00947894200024716,0.0005720831891929757,5.7333501737555775e-06
0.034,1.103412475422413,0.008898236383918904,0.0196814265440374,-0.047499095710588725,0.9899397938706636,0.009465339753844655,0.0005887847633610071,6.081612130827769e-06
0.035,0.9373763964888097,0.01428608479062634,-0.006902176325126159,0.011630810869150243,0.9899362471951937,0.009451860965342961,0.0006054519548582174,6.4398846051595335e-06
0.036000000000000004,1.065582665894318,0.014583793791659205,0.012448723274972425,0.05979590781365527,0.9899326016381245,0.009438505209059981,0.0006220850057330159,6.808147082668512e-06
0.037,1.0640424250476086,0.01770766098936538,-0.013924868066667276,-0.00012575831302718982,0.9899288574022649,0.009425272061364424,0.0006386841571837612,7.186379187004358e-06
0.038,1.0131554819751263,0.013982066432014321,0.024470891282390224,0.004378692700385079,0.989925014689086,0.009412161100675817,0.0006552496495587614,7.5745606795487465e-06
0.039,1.0295720495154383,-0.0124479466985383,-0.009143430503285924,-0.032316894314195224,0.9899210736987198,0.009399171907464492,0.0006717817223562736,7.97267145941536e-06
0.04,0.9247066709190124,-0.027539427327625148,-0.009599024328515764,0.009863880399552768,0.9899170346299605,0.009386304064251595,0.0006882806142245045,8.380691563449896e-06
0.041,1.029964932945843,0.014719044877003488,0.018375940001860623,0.006305280563547846,0.9899128976802631,0.009373557155609086,0.0007047465629616096,8.798601166230067e-06
0.042,0.9157935462514926,0.02268519336269096,0.007863032631429318,0.07482012216018936,0.9899086630457445,0.00936093076815973,0.0007211798055156946,9.226380580065603e-06
0.043000000000000003,0.8866297971865985,0.02206836330177563,0.04275664374578694,0.0006617970700009552,0.9899043309211831,0.00934842449057711,0.0007375805779848136,9.664010254998246e-06
0.044,0.9544152648806931,0.0010026313671810498,0.006631533450622028,-0.012943831074924415,0.9898999015000187,0.009336037913585615,0.0007539491156169703,1.0111470778801747e-05
0.045,0.9328483283366746,-0.009373787291912659,-0.031377421728222894,-0.03772575616598364,0.9898953749743525,0.00932377062996045,0.0007702856528101184,1.0568742876981885e-05
0.046,1.0265078774355578,-0.02203425273093232,-0.006035023536187158,-0.04126709260053959,0.9898907515349475,0.009311622234527627,0.0007865904231121597,1.1035807412776443e-05
0.047,0.9814908718824432,0.0010158448465250238,0.0023096857516263897,-0.00961235825474059,0.989886031371228,0.009299592324163972,0.0008028636592209462,1.1512645387155216e-05
0.048,1.0841269614130948,0.006681490813630146,0.030568492630929745,0.07101482725019666,0.9898812146712799,0.009287680497797123,0.000819105592984279,1.1999237938820022e-05
0.049,0.9750888122505372,0.002053908694935291,0.035977988608876244,0.030250440458630765,0.9898763016218505,0.009275886356405525,0.0008353164553999083,1.2495566344204687e-05
0.05,1.0119853458263715,0.0005072730294537631,0.053504099605851445,0.06320751406332778,0.9898712924083486,0.009264209503018438,0.0008514964766155339,1.3001612017475056e-05
0.051000000000000004,1.0778546636976685,0.006421739013059845,0.020292493953814956,0.019809888467388823,0.9898661872148448,0.009252649542715935,0.0008676458859288048,1.3517356510528983e-05
0.052000000000000005,0.94301092382822,-0.034194015037331965,-0.011635072741625478,0.11431917871627721,0.9898609862240708,0.009241206082628895,0.0008837649117873192,1.4042781512996341e-05
0.053,0.9893499745581109,0.012061037430952121,0.050470215840390284,0.07988541401950239,0.9898556896174202,0.009229878731939013,0.0008998537817886248,1.4577868852239012e-05
0.054,0.9580063147515544,0.010573825620959052,-0.009813734187196652,-0.027797271399797364,0.9898502975749477,0.009218667101878792,0.0009159127226802184,1.5122600493350904e-05
0.055,0.9843405889038247,-0.012400340408682424,0.023950827089448484,0.04884265082934249,0.9898448102753699,0.00920757080573155,0.0009319419603595464,1.5676958539157926e-05
0.056,1.1220806231636802,0.019895757851826318,-0.004654882679986291,-0.011148856916432031,0.9898392278960645,0.009196589458831412,0.0009479417198740043,1.624092523021801e-05
0.057,0.9101231619142964,0.025386916107598363,-0.008887536231311628,0.01376179251837519,0.989833550613071,0.009185722678563315,0.0009639122254209366,1.6814482944821092e-05
0.058,1.1010904126713303,-0.004059839260963897,-0.022024467088786304,0.08488349493049323,0.9898277786010904,0.009174970084363014,0.000979853700347638,1.739761419898914e-05
0.059000000000000004,1.0796873922281203,0.010442071608179133,0.010030253049684166,-0.08998442519624653,0.9898219120338007,0.009164331297157696,0.0009957663674281378,1.7990301613643043e-05
0.06,1.0019999090330196,0.013180301135340616,-0.013043241439559313,0.09409964737809239,0.9898159510838637,0.009153805939341921,0.0010116504488814721,1.8592527913056207e-05
0.061,0.9542842734245687,0.00022354412909736214,0.0013665258361899586,-0.10405232154234163,0.9898098959217002,0.009143393636952605,0.001027506165294771,1.920427605248071e-05
0.062,0.9699750988110475,0.011748014068875578,-0.03584491532398131,-0.062103691700586966,0.9898037467164639,0.00913309401795274,0.0010433337364660292,1.9825529117511857e-05
0.063,1.0066461244171665,-0.009651788897566916,-0.0008372691286108514,-0.050750737017008364,0.9897975036360902,0.009122906712143554,0.0010591333814474074,2.0456270318935363e-05
0.064,0.9860983848712358,0.009671909693670827,0.01845193649060112,-0.018562402534055188,0.9897911668472976,0.009112831351164523,0.0010749053185452316,2.1096482992727372e-05
0.065,0.9530974356131338,0.0008349000209217378,-0.007341640425402875,-0.05080300899631893,0.9897847365155867,0.009102867568493357,0.0010906497653199933,2.174615060005444e-05
0.066,1.0201047043784488,0.01711306630573426,-0.011934464472574818,-0.007899323651765251,0.9897782128052405,0.00909301499944601,0.001106366938586349,2.2405256727273527e-05
0.067,1.0965286647372545,0.021031150433165446,0.009316537805034159,-0.053469370355648554,0.9897715958793244,0.009083273281176675,0.0011220570544131208,2.3073785085932043e-05
0.068,0.934855313507656,-0.009033235355291496,-0.04308640816222296,0.0074655653033374215,0.9897648858996863,0.009073642052677784,0.0011377203281232966,2.3751719512767783e-05
0.069,0.9938056315096041,0.016962188540196904,0.011275801686914196,0.04552670161473668,0.9897580830269563,0.009064120954780012,0.001153356974294029,2.443904396970897e-05
0.07,0.9588457493560386,-0.016119429700681708,0.026250373163441337,0.009073812705256286,0.9897511874205474,0.009054709630152272,0.0011689672067566365,2.5135742543874264e-05
0.07100000000000001,1.0030957833359484,0.00031433659647507085,-0.0032907857380994176,-0.02102731227238245,0.9897441992386542,0.009045407723301719,0.0011845512385966024,2.5841799447572715e-05
0.07200000000000001,0.9384646861796353,0.014664684478716886,0.01006561413843856,0.0032759751262877233,0.9897371186382545,0.009036214880573748,0.0012001092821535759,2.65571990183038e-05
