t,S_obs,E_obs,I_obs,R_obs,S_true,E_true,I_true,R_true
0.0,0.9545401221180586,-0.007331489144524627,0.00873109725386748,0.07542902902598711,0.99,0.01,0.0,0.0
0.001,1.00567507690268,0.04357540975239564,0.019223994686205215,-0.10054119400370932,0.9899999465827112,0.009982069575523432,1.797844607951344e-05,5.395685864230173e-09
0.002,1.0569644082697347,0.02740602647396658,-0.009440876413428402,0.016557886747855625,0.9899997865010962,0.009964277965126701,3.591396822898738e-05,2.1565548131986657e-08
0.003,1.0200080198375177,0.016046150292088213,0.03811816170840366,-0.040407455228554094,0.9899995200093442,0.009946624665218257,5.380684152116694e-05,4.848391635775989e-08
0.004,0.9482271590266985,0.005181036820099259,-0.0022154239779888446,0.05143250164331052,0.9899991473600607,0.009929109174685197,7.165733997059007e-05,8.612528348522896e-08
0.005,0.9464938965282367,-0.001797245675609873,0.009140593893125966,-0.06639074744205506,0.9899986688042672,0.009911730994893276,8.946573653358768e-05,1.3446430584726165e-07
0.006,0.9360213432147357,0.04069225595156131,-0.03489155038073123,-0.009052718043877464,0.9899980845914016,0.009894489629686894,0.00010723230310828347,1.9347580316591433e-07
0.007,1.0575696471111071,0.018543828384267384,-0.009713387792454974,-0.0039331998822144994,0.9899973949694396,0.00987738458517906,0.00012495731063528462,2.631347460159331e-07
0.008,1.0666081801688123,0.027879899044016634,0.031150642075368273,0.0722524336824252,0.9899966001858634,0.009860415368083408,0.00014264102989681638,3.434161563042681e-07
0.009000000000000001,1.0242726085872944,0.012593767588657535,0.008129944536404884,0.019599633637718248,0.989995700485248,0.009843581489873793,0.00016028372952274259,4.3429535551542887e-07
0.01,1.0212923802942124,0.015097676148957436,0.01682061246409138,0.09110671911747369,0.9899946961102541,0.009826882465069856,0.0001778856768137024,5.357478622798266e-07
0.011,1.0063875295785214,0.04756842152805697,-0.009258441587556267,-0.04570034506934541,0.9899935873020705,0.009810317810476915,0.00019544713810562032,6.477493469964117e-07
0.012,1.031459203719681,0.002041283879116119,-0.006004730323078528,0.13934190641961916,0.9899923743004125,0.009793887045185962,0.00021296837876970626,7.702756318326739e-07
0.013000000000000001,0.9233792755649166,0.007030063930919893,0.009625644536178557,-0.04905112802007914,0.9899910573435232,0.009777589690573662,0.00023044966321245525,9.033026907246414e-07
0.014,1.018608662801624,0.027263682542996402,-0.07689930678160048,0.13473784285696555,0.9899896366681726,0.009761425270302356,0.00024789125487564774,1.0468066493768815e-06
0.015,0.8429188552847148,-0.0030578931213137376,0.021440635761362924,0.027179090140214683,0.9899881125096583,0.009745393310320056,0.0002652934162363495,1.200763785262501e-06
0.016,1.0022778627447735,0.04040319073801476,0.011474406381331216,-0.002389555224908645,0.989986485101805,0.009729493338860454,0.0002826564088069116,1.365150527623146e-06
0.017,0.9619901105982634,0.007745771476597637,-0.021778334635708857,-0.04077050941165196,0.9899847546769647,0.00971372488644291,0.00029998049313497056,1.5399434574690003e-06
0.018000000000000002,1.003824793876686,0.03456452030483044,0.022372186947594717,-0.010722681613045145,0.9899829214660165,0.009698087485872465,0.00031726592880344784,1.7251193075787878e-06
0.019,1.1061476931326069,0.007319781819284312,0.018047207334226163,0.02352625813012451,0.9899809856983671,0.009682580672239828,0.0003345129744305506,1.9206549624997714e-06
0.02,1.0068982091939405,-0.003362201908883101,0.0013061306110786286,-0.09735069921254813,0.9899789476019504,0.009667203982921384,0.0003517218876697712,2.126527458547753e-06
0.021,0.9544888831684928,-0.006860843756257196,0.007323450158395027,0.047340279525513326,0.9899768074032271,0.009651956957579194,0.0003688929252098872,2.342713983807074e-06
0.022,0.9868901328724313,0.0038992186543624864,-0.005876289446538038,0.1072089226558554,0.989974565327186,0.009636839138160996,0.0003860263427749616,2.5691918781306128e-06
0.023,1.00986490810915,0.0018584514239762774,0.021147171303707298,-0.07967198608740288,0.9899722215973423,0.009621850068900192,0.00040312239512434276,2.80593863313979e-06
0.024,1.0072517329336357,0.04377835273149826,-0.010786109585478727,0.025973748642171786,0.9899697764357392,0.009606989296315871,0.00042018133605266415,3.052931892224562e-06
0.025,1.1267565680580125,0.033928941081493,-0.008040587176448129,-0.0030921481306913166,0.9899672300629468,0.009592256369212787,0.00043720341838984463,3.310149450543428e-06
0.026000000000000002,1.0398509364227415,0.01617619748661702,0.003320519567949279,0.08674500257276321,0.9899645826980625,0.009577650838681373,0.0004541888940010886,3.577569255023422e-06
0.027,1.056787052081417,-0.0007199222652463991,-0.0017419290433954128,-0.05589742365232925,0.989961834558711,0.009563172258097732,0.00047113801378688544,3.855169404360119e-06
0.028,0.9869256087864368,0.015600536833414681,-0.033481743777464414,0.02622469484875693,0.9899589858610444,0.009548820183123648,0.0004880510276830101,4.1429281490176345e-06
0.029,0.9762389170902127,0.003287244875510259,0.006387290968986255,0.03817031912238561,0.9899560368197416,0.009534594171706575,0.0005049281846605226,4.44082389122862e-06
0.03,0.9426920360530477,-0.017037923214012127,0.04978341654313222,0.06398554735473407,0.9899529876480097,0.00952049378407964,0.0005217697327257686,4.748835184994272e-06
0.031,0.9962071301900887,0.025320369846649288,0.011112715787367836,0.09246485562910303,0.9899498385575819,0.009506518582761645,0.0005385759189203787,5.066940736084317e-06
0.032,0.9938892368690843,-0.015054244318245688,0.005957313868475002,-0.03047075676860954,0.9899465897587196,0.009492668132557069,0.0005553469893212692,5.395119402037028e-06
0.033,1.083915807011159,0.029033592961738196,-0.03821265386416066,-0.14159786916558326,0.9899432414603861,0.00947894200024716,0.0005720831891929757,5.7333501737555775e-06
0.034,0.9177919751792466,0.0023901749258485447,-0.02707479401017585,-0.04608075129583082,0.9899397938706636,0.009465339753844655,0.0005887847633610071,6.081612130827769e-06
0.035,1.0292197243047938,0.012174731741911735,-0.026905953221198403,-0.041519429539015267,0.9899362471951937,0.009451860965342961,0.0006054519548582174,6.4398846051595335e-06
0.036000000000000004,0.9323852607701919,0.030173269964841667,0.005011198656270681,-0.05891019567203095,0.9899326016381245,0.009438505209059981,0.0006220850057330159,6.808147082668512e-06
0.037,0.953107291712926,0.02886914383116236,-0.00137191090675594,0.013067367607357057,0.9899288574022649,0.009425272061364424,0.0006386841571837612,7.186379187004358e-06
