t,S_obs,E_obs,I_obs,R_obs,S_true,E_true,I_true,R_true
0.0,1.0805371066576563,-0.0026039595974534455,-0.12225878677211244,0.22346592856628367,0.99,0.01,0.0,0.0
0.001,0.8669161485165147,0.07216217511286238,0.04144890661438322,0.16284705694799265,0.9899999465827112,0.009982069575523432,1.797844607951344e-05,5.395685864230173e-09
0.002,0.8932372073618241,-0.013392565960410559,0.018635114522019335,0.24740440915980377,0.9899997865010962,0.009964277965126701,3.591396822898738e-05,2.1565548131986657e-08
0.003,0.8925290194347887,-0.011151410686963719,0.059325467107093265,-0.12572771672966454,0.9899995200093442,0.009946624665218257,5.380684152116694e-05,4.848391635775989e-08
0.004,1.221151464874186,0.05437907850189879,0.05043530286622671,-0.087710334028282,0.9899991473600607,0.009929109174685197,7.165733997059007e-05,8.612528348522896e-08
0.005,0.9976325782912094,-0.011368019921699026,-0.03815536793713031,0.18141075962635678,0.9899986688042672,0.009911730994893276,8.946573653358768e-05,1.3446430584726165e-07
0.006,0.8489736629479347,0.018204726313450985,-0.07030669275903383,-0.12268414186951676,0.9899980845914016,0.009894489629686894,0.00010723230310828347,1.9347580316591433e-07
0.007,0.8342273209351199,0.0009412029291790639,-0.08796042651738474,0.07723869218103477,0.9899973949694396,0.00987738458517906,0.00012495731063528462,2.631347460159331e-07
0.008,1.12798379488429,-0.03653136805144827,-0.06580749163882638,0.12069819189868138,0.9899966001858634,0.009860415368083408,0.00014264102989681638,3.434161563042681e-07
0.009000000000000001,0.9262846611813224,0.018220838090878568,-0.0006232429234527577,-0.11488344547179001,0.989995700485248,0.009843581489873793,0.00016028372952274259,4.3429535551542887e-07
0.01,0.794934566978414,-0.07935767951025774,0.11588287753053325,0.18633749394040397,0.9899946961102541,0.009826882465069856,0.0001778856768137024,5.357478622798266e-07
0.011,0.7834831534715505,-0.031781659526840304,-0.0796987144546582,-0.17418432509325202,0.9899935873020705,0.009810317810476915,0.00019544713810562032,6.477493469964117e-07
0.012,0.9841000160938067,0.05248002692553792,0.13603692638801607,-0.04957488269550353,0.9899923743004125,0.009793887045185962,0.00021296837876970626,7.702756318326739e-07
0.013000000000000001,1.3383145865135222,0.0005944859238343515,-0.08763668385093584,-0.31959788462063854,0.9899910573435232,0.009777589690573662,0.00023044966321245525,9.033026907246414e-07
0.014,1.1481361426002343,-0.038242359075392196,0.07268250732917,-0.11988678084590002,0.9899896366681726,0.009761425270302356,0.00024789125487564774,1.0468066493768815e-06
0.015,0.9574349141925177,0.021490339816548583,-0.016201698298637334,-0.18476579729340975,0.9899881125096583,0.009745393310320056,0.0002652934162363495,1.200763785262501e-06
0.016,0.9452191065563921,0.07008805622593071,-0.11805352438267264,-0.1775414206855136,0.989986485101805,0.009729493338860454,0.0002826564088069116,1.365150527623146e-06
0.017,0.8867825650991203,-0.029053263577606653,-0.13237818311437113,0.46911239734296345,0.9899847546769647,0.00971372488644291,0.00029998049313497056,1.5399434574690003e-06
0.018000000000000002,1.1092133427843658,0.020355829164255046,-0.04033322406730932,0.2641153368217439,0.9899829214660165,0.009698087485872465,0.00031726592880344784,1.7251193075787878e-06
0.019,1.0128404297116607,0.02007278766839035,-0.04466991270682531,-0.18026212551983517,0.9899809856983671,0.009682580672239828,0.0003345129744305506,1.9206549624997714e-06
0.02,1.108133130725657,-0.0020922024390910357,0.021528584275941988,0.11222329831144147,0.9899789476019504,0.009667203982921384,0.0003517218876697712,2.126527458547753e-06
0.021,1.0451378896571908,0.047876483104265885,-0.004948585565400574,0.029921956177131896,0.9899768074032271,0.009651956957579194,0.0003688929252098872,2.342713983807074e-06
