t,S_obs,E_obs,I_obs,R_obs,S_true,E_true,I_true,R_true
0.0,0.9977211940193058,0.015647940594369962,-0.023204522454685596,-0.024229576238671238,0.99,0.01,0.0,0.0
0.001,0.9953125836185968,0.007583397006859156,-0.00014101877262991672,0.01357853236146734,0.9899999465827112,0.009982069575523432,1.797844607951344e-05,5.395685864230173e-09
0.002,1.0202152410164207,0.019861017541215546,0.050876076498037076,0.010064111649767315,0.9899997865010962,0.009964277965126701,3.591396822898738e-05,2.1565548131986657e-08
0.003,1.039518598748052,0.01838444480202974,0.0030864950218757836,0.01885624095877017,0.9899995200093442,0.009946624665218257,5.380684152116694e-05,4.848391635775989e-08
0.004,1.03229633922007,0.003908566844879037,0.03203948918334722,0.05872661668365795,0.9899991473600607,0.009929109174685197,7.165733997059007e-05,8.612528348522896e-08
0.005,1.0612573977689777,0.004949796062482907,-0.031074544158579163,-0.023150341504170405,0.9899986688042672,0.009911730994893276,8.946573653358768e-05,1.3446430584726165e-07
0.006,0.9590563820079978,-0.002770431085342223,0.03097052507688921,0.07764216502251167,0.9899980845914016,0.009894489629686894,0.00010723230310828347,1.9347580316591433e-07
0.007,0.9716662059061486,-0.010504122735936225,-0.006986181534007313,-0.05503106380173571,0.9899973949694396,0.00987738458517906,0.00012495731063528462,2.631347460159331e-07
0.008,1.0256612433982777,0.00633145581901501,0.04992146659969545,0.010331584332730003,0.9899966001858634,0.009860415368083408,0.00014264102989681638,3.434161563042681e-07
0.009000000000000001,0.9942831682331562,0.013372542099177986,-0.031136732362950188,-0.021218517970179637,0.989995700485248,0.009843581489873793,0.00016028372952274259,4.3429535551542887e-07
0.01,1.0297762801578363,0.011553001853683544,0.010469244869565577,0.08440872246221558,0.9899946961102541,0.009826882465069856,0.0001778856768137024,5.357478622798266e-07
0.011,0.9212517966627041,0.011363469437063761,0.01520888025073213,0.05497080021047213,0.9899935873020705,0.009810317810476915,0.00019544713810562032,6.477493469964117e-07
