t,S_obs,E_obs,I_obs,R_obs,S_true,E_true,I_true,R_true
0.0,0.9873520992478342,0.006314232978464902,0.007271791465056074,0.05701654727192964,0.99,0.01,0.0,0.0
0.001,0.9521071008719042,-0.002476788482656554,0.0330933669652801,0.031678284008630514,0.9899999465827112,0.009982069575523432,1.797844607951344e-05,5.395685864230173e-09
0.002,0.9681176242272688,0.021957864998336105,-0.003531611566002755,0.08500499189381297,0.9899997865010962,0.009964277965126701,3.591396822898738e-05,2.1565548131986657e-08
0.003,0.9693504992629194,0.007261614833123514,0.013910134385443543,0.0549201482879094,0.9899995200093442,0.009946624665218257,5.380684152116694e-05,4.848391635775989e-08
0.004,0.9142749135703083,0.028345838758060217,0.018604772635536282,-0.08209430732433275,0.9899991473600607,0.009929109174685197,7.165733997059007e-05,8.612528348522896e-08
0.005,0.9718101794449711,0.004625904813598225,0.0030433033830955377,0.02870115428746132,0.9899986688042672,0.009911730994893276,8.946573653358768e-05,1.3446430584726165e-07
0.006,0.9767510579956532,0.016276824132981697,-0.04218296013258751,-0.008121334967501982,0.9899980845914016,0.009894489629686894,0.00010723230310828347,1.9347580316591433e-07
0.007,0.9869671327072618,0.002475435101833341,0.009977396709536887,-0.02604392783806915,0.9899973949694396,0.00987738458517906,0.00012495731063528462,2.631347460159331e-07
0.008,0.955289402330507,0.001576974253685113,-0.026873942422804248,0.0351811222448503,0.9899966001858634,0.009860415368083408,0.00014264102989681638,3.434161563042681e-07
0.009000000000000001,1.0381923554772752,0.016957410183401397,0.03995779191350613,0.08826710818217695,0.989995700485248,0.009843581489873793,0.00016028372952274259,4.3429535551542887e-07
0.01,1.0325336623146124,0.015451937557135824,-0.0157133580757512,0.07576472419119158,0.9899946961102541,0.009826882465069856,0.0001778856768137024,5.357478622798266e-07
0.011,1.0395867989591374,0.00896007442249663,0.020125943014844945,0.0019324680978119841,0.9899935873020705,0.009810317810476915,0.00019544713810562032,6.477493469964117e-07
0.012,0.9508428116412307,0.006510293288668961,0.007550318304306063,0.0020187898016632883,0.9899923743004125,0.009793887045185962,0.00021296837876970626,7.702756318326739e-07
0.013000000000000001,1.0276238096695658,0.022579743374778215,0.020121671531868755,-0.013220523373320015,0.9899910573435232,0.009777589690573662,0.00023044966321245525,9.033026907246414e-07
0.014,0.9616884804925437,0.024110694408915063,0.00955891395651525,-0.051127374897043026,0.9899896366681726,0.009761425270302356,0.00024789125487564774,1.0468066493768815e-06
